2026-04-02 10:57:44 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:41:50 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:41:50 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:42:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:42:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:42:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:42:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:43:16 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:43:16 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:00 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:00 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:01 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:01 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:06 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1011 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-02 13:44:06 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 3759.11ms
2026-04-02 13:44:06 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:06 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:19 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:19 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:25 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:39 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:39 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:51 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:53 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:53 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:55 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:55 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:56 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:56 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:44:57 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:44:57 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:38 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:38 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:45:53 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:45:53 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:46:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:46:20 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:49:33 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:49:33 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:17 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:17 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:33 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:33 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:35 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:35 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:43 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:43 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:50:53 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:50:53 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:51:08 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:51:08 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:51:16 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:51:16 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:51:24 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:51:24 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:53:09 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:53:09 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:53:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:53:42 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:54:00 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:54:00 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:54:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:54:20 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:31 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:31 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:42 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:48 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1011 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-02 13:55:48 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 4722.82ms
2026-04-02 13:55:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:51 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:53 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:53 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:55:59 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1011 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-02 13:55:59 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 4644.80ms
2026-04-02 13:55:59 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:55:59 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:21 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:21 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:28 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1013 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-02 13:57:28 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 5626.22ms
2026-04-02 13:57:28 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:28 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:32 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:32 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:33 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:33 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-02 13:57:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260402.log
2026-04-02 13:57:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
