2026-04-06 19:19:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:22:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:22:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:22:28 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:22:28 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:22:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:22:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:23:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:23:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:23:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:23:45 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:23:49 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:23:49 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:29:39 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:29:39 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:29:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:29:51 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:29:57 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:29:57 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:00 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1012 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-06 19:30:02 | src.utils.logger_setup | INFO     | extract_and_validate_vision_data:1012 | Vision data validated: {'rpm': 5000, 'speed': 119, 'load': 0, 'temp': 100, 'dtc': 'P0100'}
2026-04-06 19:30:02 | src.utils.logger_setup | INFO     | log_execution_time:108 | ⏱️ Vision_Extraction took 4206.63ms
2026-04-06 19:30:02 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:02 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:09 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:09 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:19 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:19 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:30:37 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:30:37 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:31:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:31:14 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:31:22 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:31:22 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:31:41 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:31:41 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:31:46 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:31:46 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:33:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:33:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:33:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:33:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:34:13 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:34:13 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:34:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:34:51 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:35:31 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:35:31 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:35:37 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:35:37 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:00 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:00 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:14 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:17 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:17 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:25 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:25 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:36:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:36:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:38:49 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:38:49 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:01 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:01 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:03 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:03 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:16 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:16 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:21 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:21 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:24 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:24 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:39:29 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:39:29 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:40:21 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:40:21 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:40:47 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:40:47 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:41:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:41:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:43:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:43:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:43:11 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:43:11 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:39 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:39 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:39 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:39 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:54 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:46:57 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:46:57 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:00 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:00 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:11 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:11 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:13 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:13 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:14 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:47:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:47:20 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:52:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:52:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:11 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:11 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:20 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:20 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:23 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:23 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:30 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:30 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:34 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:34 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:35 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:35 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:36 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:36 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:38 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:38 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:39 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:39 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:54:44 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:54:44 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:55:12 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:55:12 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:55:41 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:55:41 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:55:51 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:55:51 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:55:58 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:55:58 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:56:14 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:56:14 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:56:48 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:56:48 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:57:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:57:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:57:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:57:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:59:36 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 19:59:36 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 19:59:37 | src.utils.logger_setup | ERROR    | generate_diagnostic_report_pdf:1284 | Failed to generate PDF: 
paragraph text "<para>The primary issue appears to be related to a Diesel Particulate Filter (DPF) restriction, indicated by DTC P2463. This code specifically points to an accumulation of soot in the DPF. The high-pitched whistling/shrieking sound under high engine load is a critical symptom that could be caused by several factors, including:</li> <li></li> <li></li> <b>Exhaust System Leaks:<b> A restricted DPF can cause excessive back pressure, and if there are any leaks in the exhaust system (especially before or around the DPF), this pressure can force air through small openings, creating a whistling sound. This is particularly noticeable under high engine load when exhaust gas flow is highest.</li> <li></li> <b>Intake Air Leaks:<b> While the primary DTC is P2463, the ML model also predicted P0101 (Mass Air Flow circuit range/performance problem). Air leaks in the intake system (after the MAF sensor), vacuum leaks, or issues with the EGR system (like a leaking gasket or stuck valve) can also produce whistling sounds, especially under load, and can indirectly affect DPF performance or trigger related codes.</li> <li></li> <b>Turbocharger Issues:<b> A failing turbocharger (e.g., worn bearings) can also produce a whistling sound, though this is often more consistent than just under high load and might be accompanied by other symptoms like loss of power or smoke.</li> <li></li> <li>Given the P2463 code, the focus should be on the DPF and exhaust system, but a thorough check for air leaks in the intake and EGR systems is also warranted due to the whistling symptom and the ML model's suggestion of a MAF-related issue.</para>" caused exception Parse error: saw </para> instead of expected </b>
2026-04-06 20:00:28 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:00:28 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:00:31 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:00:31 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:06:06 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:06:06 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:07:42 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:07:42 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:07:47 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:07:47 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:07:54 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:07:54 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:04 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:04 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:09 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:09 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:13 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:13 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:15 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:15 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:27 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:27 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:08:36 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:08:36 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:09:13 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:09:13 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:10:37 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:10:37 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:10:45 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:10:45 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:11:13 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:11:13 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:11:21 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:11:21 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:12:07 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
2026-04-06 20:12:07 | src.utils.logger_setup | INFO     | <module>:736 | Enhanced application started
2026-04-06 20:12:18 | src.utils.logger_setup | INFO     | setup_logging:76 | Logging initialized. Log file: data\logs\diagnostic_platform_20260406.log
